start new simulation
TRONROUT0000000234881285 capacity : 15.898887013420605
TRONROUT0000000234881287 capacity : 273.89131759072484
TRONROUT0000000234881288 capacity : 16.14142819639084
TRONROUT0000000223323612 capacity : 112.04202340771687
TRONROUT0000000223323792 capacity : 41.36356686615916
TRONROUT0000000223323840 capacity : 182.96444568062302
TRONROUT0000000223323873 capacity : 70.58471412976041
TRONROUT0000000222906738 capacity : 25.505095092717998
TRONROUT0000000223311764 capacity : 15.622085976305257
TRONROUT0000000223339212 capacity : 64.50860500500484
TRONROUT0000000223339639 capacity : 233.73895969954856
TRONROUT0000000247129979 capacity : 1421.276982427388
TRONROUT0000000339766480 capacity : 276.13585909871927
TRONROUT0000000223367101 capacity : 90.91787005168125
TRONROUT0000000223367102 capacity : 107.9485062418894
TRONROUT0000000349682762 capacity : 14.400000000372529
TRONROUT0000002007694144 capacity : 40.65834204693764
TRONROUT0000002223371314 capacity : 122.0871975579211
TRONROUT0000000098668531 capacity : 705.8849144953712
TRONROUT0000000098668532 capacity : 25.484897488703808
TRONROUT0000002223372805 capacity : 90.94472800408556
TRONROUT0000002223372806 capacity : 105.80508804926475
TRONROUT0000002223372807 capacity : 65.29607787113369
TRONROUT0000002223373039 capacity : 33.85698874101867
TRONROUT0000002223373375 capacity : 169.39558297277358
TRONROUT0000002223373377 capacity : 39.49156988461068
TRONROUT0000002223373464 capacity : 542.212289826213
TRONROUT0000002223373486 capacity : 244.09342629305542
TRONROUT0000002223373321 capacity : 53.0669513802994
TRONROUT0000002223373553 capacity : 609.5331713455902
TRONROUT0000002223373555 capacity : 25.478769174586354
TRONROUT0000002223373556 capacity : 35.57808314117909
TRONROUT0000002223373557 capacity : 11.399122773312532
TRONROUT0000002223373360 capacity : 143.16587864129463
TRONROUT0000002223373361 capacity : 99.30035246650945
TRONROUT0000002223410830 capacity : 19.967031559439665
TRONROUT0000002223410901 capacity : 21.686189570600177
TRONROUT0000002223411182 capacity : 57.35271903416161
TRONROUT0000000073455961 capacity : 89.6142845752439
TRONROUT0000000073455964 capacity : 21.80504528737052
TRONROUT0000000073455965 capacity : 41.26116433776446
TRONROUT0000000073455911 capacity : 42.474949786012274
TRONROUT0000000073459548 capacity : 1145.6500539447748
TRONROUT0000000073459989 capacity : 25.58222911221235
TRONROUT0000000073459719 capacity : 21.81486293782045
TRONROUT0000000073459675 capacity : 47.68700032506132
TRONROUT0000000073459799 capacity : 100.00611596516767
TRONROUT0000000073463540 capacity : 34.06369279640161
TRONROUT0000000073463670 capacity : 465.12288803437514
TRONROUT0000000073466730 capacity : 61.463412590698965
TRONROUT0000000073476713 capacity : 39.4341397416491
TRONROUT0000000073479958 capacity : 11.331813623941606
TRONROUT0000000073481536 capacity : 210.81385320459262
TRONROUT0000000073485352 capacity : 130.79384590455334
TRONROUT0000000073486904 capacity : 130.49756438448463
TRONROUT0000000073502846 capacity : 21.659178192922578
TRONROUT0000000073503479 capacity : 118.11807651776994
TRONROUT0000000073511040 capacity : 93.92484725521214
TRONROUT0000000073514326 capacity : 12.656223766049155
TRONROUT0000000073514324 capacity : 218.6259466742525
TRONROUT0000000073517072 capacity : 146.70001295655413
TRONROUT0000000073522101 capacity : 440.8383345813425
TRONROUT0000000073526700 capacity : 119.41178691196163
TRONROUT0000000102663774 capacity : 130.93349352607723
TRONROUT0000000073458989 capacity : 16.64006753785651
TRONROUT0000000216875034 capacity : 338.5598387094905
TRONROUT0000000222665385 capacity : 9.408506789449392
TRONROUT0000000222665356 capacity : 9.692970532897757
TRONROUT0000000222906679 capacity : 41.02335967408279
TRONROUT0000000229925760 capacity : 6.51152823864012
TRONROUT0000000247129980 capacity : 88.85988971351044
TRONROUT0000000289567493 capacity : 11.90729955106755
TRONROUT0000000073459107 capacity : 43.02325090423243
TRONROUT0000000073459111 capacity : 24.622019521724063
TRONROUT0000000073459114 capacity : 634.7215672367215
TRONROUT0000000073459116 capacity : 57.80715334313666
TRONROUT0000000073459121 capacity : 33.73582790562037
TRONROUT0000000073459124 capacity : 142.35495567369804
TRONROUT0000000073459495 capacity : 51.88614240096051
TRONROUT0000000073459503 capacity : 14.18301079671949
TRONROUT0000000073459532 capacity : 49.285074758107285
TRONROUT0000000073459046 capacity : 46.64603262913763
TRONROUT0000000073460285 capacity : 88.83286512969805
TRONROUT0000000073460286 capacity : 552.1010055023664
TRONROUT0000002223455215 capacity : 76.62787872311925
TRONROUT0000002223455216 capacity : 43.99804545203103
TRONROUT0000000073462458 capacity : 144.1632529771721
TRONROUT0000000073462473 capacity : 193.054717897226
TRONROUT0000000073462506 capacity : 725.1698402441828
TRONROUT0000000073462611 capacity : 33.176280524515285
TRONROUT0000000073462612 capacity : 25.40613062141079
TRONROUT0000000073462613 capacity : 51.20624961783259
TRONROUT0000000073462614 capacity : 4.326661530195164
TRONROUT0000000073462616 capacity : 108.01476198669135
TRONROUT0000000073462619 capacity : 56.400354608059665
TRONROUT0000000073462624 capacity : 172.77380997682
TRONROUT0000000073462625 capacity : 98.4413643496652
TRONROUT0000000073462634 capacity : 50.46860410121041
TRONROUT0000000073462641 capacity : 104.9020032506603
TRONROUT0000000073462642 capacity : 55.24896337915662
TRONROUT0000000073462647 capacity : 73.2614496163632
TRONROUT0000000073462648 capacity : 60.36215162325564
TRONROUT0000000073462655 capacity : 132.3494856443505
TRONROUT0000000073462663 capacity : 36.37856511850878
TRONROUT0000000073462666 capacity : 122.89040936347232
TRONROUT0000000073462682 capacity : 69.69246731177462
TRONROUT0000002002217101 capacity : 27.71027791180176
TRONROUT0000000073462978 capacity : 16.190120443507023
TRONROUT0000000073462722 capacity : 191.42118389906585
TRONROUT0000000073462731 capacity : 409.10582578272744
TRONROUT0000000073462741 capacity : 51.86382181697501
TRONROUT0000000073462744 capacity : 31.09209206170857
TRONROUT0000000073463551 capacity : 170.33620092484736
TRONROUT0000000073463557 capacity : 19.567319692848866
TRONROUT0000000073463563 capacity : 16.444200799577484
TRONROUT0000000073463576 capacity : 99.94599025370418
TRONROUT0000000073463658 capacity : 30.42816547881843
TRONROUT0000000073463664 capacity : 649.9267909004943
TRONROUT0000000073463665 capacity : 26.419689627245813
TRONROUT0000000073463687 capacity : 91.51174788000728
TRONROUT0000000073463703 capacity : 572.9851713010361
TRONROUT0000000073466803 capacity : 46.664018349424744
TRONROUT0000000073466815 capacity : 16.64674206797466
TRONROUT0000000073466826 capacity : 29.957970558241826
TRONROUT0000000073466827 capacity : 43.086282231672136
TRONROUT0000000073466829 capacity : 24.781444670059436
TRONROUT0000000073466871 capacity : 26.714594836947693
TRONROUT0000000073466882 capacity : 45.349215197213226
TRONROUT0000000073467111 capacity : 201.86767342961716
TRONROUT0000000073466451 capacity : 48.61486464948733
TRONROUT0000000073466471 capacity : 14.33919967919736
TRONROUT0000000073466472 capacity : 86.6601161661604
TRONROUT0000000073466482 capacity : 26.608232613570877
TRONROUT0000000073466492 capacity : 28.625163754656636
TRONROUT0000000073466494 capacity : 96.75308780571653
TRONROUT0000000073466496 capacity : 37.82440887511537
TRONROUT0000000073466497 capacity : 33.92285365347501
TRONROUT0000000073466501 capacity : 35.9894428964329
TRONROUT0000000073466522 capacity : 47.85645202132872
TRONROUT0000000073466524 capacity : 84.50463712101077
TRONROUT0000000073466537 capacity : 9.423289986175972
TRONROUT0000000073466539 capacity : 43.70109324440053
TRONROUT0000000073466540 capacity : 78.07924935544574
TRONROUT0000000073466541 capacity : 32.97022218714825
TRONROUT0000000073466569 capacity : 57.3888490916999
TRONROUT0000000073466583 capacity : 205.84596182547162
TRONROUT0000000073466622 capacity : 46.11333863429631
TRONROUT0000000073466624 capacity : 32.16973848153448
TRONROUT0000000073466626 capacity : 53.280041762003876
TRONROUT0000000073466627 capacity : 22.474712496653005
TRONROUT0000000073466678 capacity : 106.97042234254997
TRONROUT0000000073466679 capacity : 54.005973241510375
TRONROUT0000000073467158 capacity : 72.17090826640109
TRONROUT0000000073466728 capacity : 12.575427241161579
TRONROUT0000000073466729 capacity : 16.611104186382363
TRONROUT0000000073466432 capacity : 24.645486402978435
TRONROUT0000000073466433 capacity : 13.535139452716043
TRONROUT0000000073466742 capacity : 39.3418696400816
TRONROUT0000000073466746 capacity : 43.53426950188177
TRONROUT0000000073466765 capacity : 222.25844631122695
TRONROUT0000000073466783 capacity : 260.12895284212556
TRONROUT0000000073466785 capacity : 28.90558311074108
TRONROUT0000000073466791 capacity : 107.74135696106008
TRONROUT0000000073466796 capacity : 68.36519582323074
TRONROUT0000000073466797 capacity : 259.10883697883185
TRONROUT0000000073466798 capacity : 25.93212603255039
TRONROUT0000000073467653 capacity : 63.42463729619216
TRONROUT0000000073467657 capacity : 28.29461664665551
TRONROUT0000000073467662 capacity : 12.366174290670001
TRONROUT0000000073467668 capacity : 23.143199561962565
TRONROUT0000000073467670 capacity : 22.71804889253011
TRONROUT0000000073467675 capacity : 15.054567414301198
TRONROUT0000000073467677 capacity : 406.10213999741677
TRONROUT0000000073467678 capacity : 22.433406384508622
TRONROUT0000000073467680 capacity : 900.8835528294559
TRONROUT0000000073467682 capacity : 14.886235252949174
TRONROUT0000000073467693 capacity : 501.06838998109686
TRONROUT0000000073467695 capacity : 18.144226635854366
TRONROUT0000000073467705 capacity : 31.114379846824
TRONROUT0000000073467706 capacity : 84.17341468872031
TRONROUT0000000073467713 capacity : 179.78943239316376
TRONROUT0000000073467718 capacity : 101.3718660099571
TRONROUT0000000073467731 capacity : 30.851970332941704
TRONROUT0000000073467739 capacity : 6.497093880072541
TRONROUT0000000073467754 capacity : 14.51194046379837
TRONROUT0000000073467770 capacity : 28.23032870544461
TRONROUT0000000073467774 capacity : 4.0
TRONROUT0000000073467781 capacity : 46.211932581245094
TRONROUT0000000073467783 capacity : 29.449617994709687
TRONROUT0000000073467785 capacity : 30.113342521921005
TRONROUT0000002000750868 capacity : 14.805404418764336
TRONROUT0000000073469746 capacity : 126.6607940171304
TRONROUT0000000073470106 capacity : 58.91907980438095
TRONROUT0000000073469910 capacity : 117.21603985817491
TRONROUT0000000073469912 capacity : 6.449806198350048
TRONROUT0000000073470293 capacity : 38.89323996820269
TRONROUT0000000073472355 capacity : 124.32671369716735
TRONROUT0000000073471235 capacity : 42.41697773261409
TRONROUT0000000073471252 capacity : 25.9383885392848
TRONROUT0000000073471289 capacity : 129.10352435196486
TRONROUT0000000073471290 capacity : 113.33643647323304
TRONROUT0000000073471388 capacity : 58.8982172908615
TRONROUT0000000073471443 capacity : 40.52554749840852
TRONROUT0000000073471479 capacity : 55.482249412978625
TRONROUT0000000073471514 capacity : 23.18965286537703
TRONROUT0000000073471765 capacity : 20.200000000730306
TRONROUT0000000073471794 capacity : 55.79631309912057
TRONROUT0000000073471832 capacity : 133.16597537211922
TRONROUT0000000073516075 capacity : 6.66108099351594
TRONROUT0000000073494621 capacity : 494.64265896999564
TRONROUT0000000073522328 capacity : 226.1587562137891
TRONROUT0000000073535397 capacity : 28.683067266365434
TRONROUT0000000223320487 capacity : 46.97658991544871
TRONROUT0000000073469914 capacity : 12.70590413957906
TRONROUT0000000073529465 capacity : 294.976340566038
TRONROUT0000000073494625 capacity : 159.9786367460485
TRONROUT0000000073540449 capacity : 838.4628612776551
TRONROUT0000000073544130 capacity : 2278.6617863952147
TRONROUT0000000073494543 capacity : 160.58957052258512
TRONROUT0000000073480012 capacity : 43.231521369001015
TRONROUT0000000073465056 capacity : 44.680365691631934
TRONROUT0000000073476821 capacity : 65.74304555144195
TRONROUT0000000073480358 capacity : 279.3341409365156
TRONROUT0000000073538768 capacity : 1320.8945853466964
TRONROUT0000002002218749 capacity : 197.78006457723652
TRONROUT0000000073495380 capacity : 37.56594202241297
TRONROUT0000002223932745 capacity : 588.6082358923776
TRONROUT0000002223933675 capacity : 919.0847366001922
TRONROUT0000002223456443 capacity : 2718.4282501540383
TRONROUT0000000073540196 capacity : 241.1801095643271
TRONROUT0000000223367523 capacity : 257.9805737336228
TRONROUT0000000073522352 capacity : 16.946454180679776
TRONROUT0000002223811527 capacity : 1554.6565027571717
TRONROUT0000002223813221 capacity : 257.719533082186
TRONROUT0000002223813243 capacity : 148.9548197735646
TRONROUT0000002223813224 capacity : 278.1338231711716
TRONROUT0000002223813241 capacity : 218.64275314466792
TRONROUT0000002223813242 capacity : 44.43872185336872
TRONROUT0000002223813819 capacity : 19.589793260901494
TRONROUT0000002223813846 capacity : 45.665307249301485
TRONROUT0000002223813845 capacity : 39.72908254734363
TRONROUT0000002223813847 capacity : 43.22915896220475
TRONROUT0000002223813848 capacity : 65.05259410665279
TRONROUT0000002223813894 capacity : 26.80303391048026
TRONROUT0000002223813897 capacity : 16.350663006152743
TRONROUT0000000073455990 capacity : 47.31215961641835
TRONROUT0000000073459577 capacity : 17.51627814371934
TRONROUT0000000073459619 capacity : 641.3626769257235
TRONROUT0000000073466495 capacity : 19.030983601029135
TRONROUT0000000073471244 capacity : 28.18865019784613
TRONROUT0000000073480022 capacity : 16.120794025599213
TRONROUT0000000073479761 capacity : 61.60584387792601
TRONROUT0000000073479945 capacity : 13.79930365107436
TRONROUT0000000073480018 capacity : 33.08839569059161
TRONROUT0000000073480946 capacity : 100.84502308806196
TRONROUT0000000073481975 capacity : 7.130918594099175
TRONROUT0000000073494420 capacity : 290.6122183206229
TRONROUT0000000073503439 capacity : 33.69339877323101
TRONROUT0000000073503469 capacity : 641.3176971349318
TRONROUT0000000073515686 capacity : 11.182575731547914
TRONROUT0000000073517044 capacity : 22.207206036647303
TRONROUT0000000073517154 capacity : 23.138928237797987
TRONROUT0000000073517187 capacity : 117.91424472550003
TRONROUT0000000073521256 capacity : 33.83252872504739
TRONROUT0000000073522127 capacity : 111.55946979030291
TRONROUT0000000073522473 capacity : 125.74657429022017
TRONROUT0000000073527091 capacity : 21.992044016005178
TRONROUT0000000073535538 capacity : 56.71221733060805
TRONROUT0000000073539946 capacity : 15.047923445464614
TRONROUT0000000073474649 capacity : 518.1842619376048
TRONROUT0000000073474829 capacity : 151.27888529656116
TRONROUT0000000073476371 capacity : 70.52517281121729
TRONROUT0000000073476562 capacity : 107.15011496663163
TRONROUT0000000073476579 capacity : 26.088524872910067
TRONROUT0000000073476593 capacity : 13.055267136311192
TRONROUT0000000073476603 capacity : 58.029302944028835
TRONROUT0000000073476604 capacity : 32.105278000968326
TRONROUT0000000073476605 capacity : 196.34471204476046
TRONROUT0000000073476606 capacity : 237.10588352006823
TRONROUT0000000073476609 capacity : 130.07805243900873
TRONROUT0000000073476636 capacity : 24.92629134097419
TRONROUT0000000073476633 capacity : 119.9528240593956
TRONROUT0000000073476672 capacity : 7.443117625920907
TRONROUT0000000073476673 capacity : 37.615432586333924
TRONROUT0000000073475481 capacity : 126.45979604278689
TRONROUT0000000073476710 capacity : 51.63642125471474
TRONROUT0000000073476711 capacity : 40.19970614010009
TRONROUT0000000073476737 capacity : 127.3542970258909
TRONROUT0000000073476144 capacity : 62.29031069796185
TRONROUT0000000073476170 capacity : 57.28973615086397
TRONROUT0000000073476194 capacity : 110.39864514608061
TRONROUT0000000073476197 capacity : 184.9644868974256
TRONROUT0000000073476198 capacity : 66.12110101926615
TRONROUT0000000073476203 capacity : 63.12685640834652
TRONROUT0000000073476207 capacity : 75.1800505453376
TRONROUT0000000073476221 capacity : 192.33813974353393
TRONROUT0000000073476235 capacity : 39.47302876686847
TRONROUT0000000073476252 capacity : 122.67436570078702
TRONROUT0000000073476254 capacity : 154.89897981328673
TRONROUT0000000073476276 capacity : 207.20853859473306
TRONROUT0000000073476299 capacity : 200.771015635537
TRONROUT0000000073476311 capacity : 104.79562787422806
TRONROUT0000000073476318 capacity : 87.5545544203101
TRONROUT0000000073479166 capacity : 244.4353688342022
TRONROUT0000000073479168 capacity : 245.31102468174902
TRONROUT0000000073479175 capacity : 118.67481728549193
TRONROUT0000000073479177 capacity : 38.39150951280247
TRONROUT0000000073479244 capacity : 779.1987965752099
TRONROUT0000000073479275 capacity : 373.38271356122647
TRONROUT0000000102663983 capacity : 41.90268135005722
TRONROUT0000000073479760 capacity : 28.540096678936226
TRONROUT0000000073479769 capacity : 51.39001728127397
TRONROUT0000000073479778 capacity : 66.65821122134669
TRONROUT0000000073479790 capacity : 31.453872863474007
TRONROUT0000000073479791 capacity : 374.69093255794695
TRONROUT0000000073479806 capacity : 75.15178628158927
TRONROUT0000000073479807 capacity : 34.239500734527766
TRONROUT0000000073479809 capacity : 11.294689017068333
TRONROUT0000000073479810 capacity : 119.14042135224346
TRONROUT0000000073479819 capacity : 338.3194251821819
TRONROUT0000000073479820 capacity : 365.04256040002394
TRONROUT0000000073479828 capacity : 4.404543109479079
TRONROUT0000000073479829 capacity : 31.406571157559547
TRONROUT0000000073479830 capacity : 180.72357274416362
TRONROUT0000000073479857 capacity : 61.18202484738694
TRONROUT0000000073479858 capacity : 239.27494929935162
TRONROUT0000000073479865 capacity : 439.63056026789417
TRONROUT0000000073479866 capacity : 91.03870605561633
TRONROUT0000000073479925 capacity : 80.40624477676516
TRONROUT0000000073479939 capacity : 39.92543765738216
TRONROUT0000000073479941 capacity : 21.457930082396928
TRONROUT0000000073479942 capacity : 32.50988034634759
TRONROUT0000000073480026 capacity : 9.486832980505138
TRONROUT0000000073479352 capacity : 430.43721957985167
TRONROUT0000000073479353 capacity : 10.248902380077059
TRONROUT0000000073479360 capacity : 32.13098193364627
TRONROUT0000000073479372 capacity : 12.529964085888954
TRONROUT0000000073479373 capacity : 22.628677387056555
TRONROUT0000000073479377 capacity : 34.615246858200706
TRONROUT0000000073479382 capacity : 52.75119440972201
TRONROUT0000000073479385 capacity : 31.116868499327573
TRONROUT0000000073479386 capacity : 41.99108981856995
TRONROUT0000000073479388 capacity : 33.22470103735798
TRONROUT0000000073479393 capacity : 261.6332027985972
TRONROUT0000000073479401 capacity : 15.75449871718028
TRONROUT0000000073479406 capacity : 101.09379914248963
TRONROUT0000000073479408 capacity : 64.56150503309215
TRONROUT0000000073479410 capacity : 31.948274055526664
TRONROUT0000000073479413 capacity : 11.00727032469253
TRONROUT0000000073479414 capacity : 31.814474408407982
TRONROUT0000000073479422 capacity : 529.9494912998075
TRONROUT0000000073479426 capacity : 40.11134580661228
TRONROUT0000000073479429 capacity : 39.791469530359635
TRONROUT0000000073479437 capacity : 29.581857989749956
TRONROUT0000000073479547 capacity : 187.5776678287483
TRONROUT0000000073479562 capacity : 106.87608821393435
TRONROUT0000000073479570 capacity : 87.55342331540646
TRONROUT0000000073479577 capacity : 93.62525295565695
TRONROUT0000000073479587 capacity : 88.82184416014336
TRONROUT0000000073479627 capacity : 114.96729969821179
TRONROUT0000000073479633 capacity : 62.09057899557513
TRONROUT0000000073479634 capacity : 711.0533295105506
TRONROUT0000000073479675 capacity : 525.8615962807883
TRONROUT0000000073481167 capacity : 65.35990850436406
TRONROUT0000000073481225 capacity : 179.5826675805932
TRONROUT0000000073481226 capacity : 112.89067097153641
TRONROUT0000000073481230 capacity : 139.91817232409474
TRONROUT0000000073481232 capacity : 112.08642427819804
TRONROUT0000000073481259 capacity : 91.47907452289049
TRONROUT0000000073481271 capacity : 55.50717626468557
TRONROUT0000000073481290 capacity : 52.82546515393111
TRONROUT0000000073481352 capacity : 89.52470385326272
TRONROUT0000000073481354 capacity : 31.691008188065098
TRONROUT0000000073481358 capacity : 4.404543109479079
TRONROUT0000000073481380 capacity : 76.1044020450787
TRONROUT0000000073481414 capacity : 67.89764704324577
TRONROUT0000000073481421 capacity : 91.25422063309436
TRONROUT0000000073481425 capacity : 299.4037982778108
TRONROUT0000000073481597 capacity : 37.058960657220304
TRONROUT0000000073481621 capacity : 12.490587666655703
TRONROUT0000000073481671 capacity : 28.464115816563016
TRONROUT0000000073481821 capacity : 777.3605259545311
TRONROUT0000000073480774 capacity : 28.861739380678898
TRONROUT0000000073480854 capacity : 62.52175621377718
TRONROUT0000000073481121 capacity : 39.5103882914853
TRONROUT0000000216874976 capacity : 117.19060735121502
TRONROUT0000000216920955 capacity : 5.578530272729775
TRONROUT0000000217414281 capacity : 61.48105399186926
TRONROUT0000000073483198 capacity : 107.12197492799774
TRONROUT0000000223320909 capacity : 161.39318449063413
TRONROUT0000000223320977 capacity : 11.427160627281202
TRONROUT0000000223339665 capacity : 53.040212119204
TRONROUT0000000247129981 capacity : 26.2274665181532
TRONROUT0000002223817101 capacity : 113.23459994133003
TRONROUT0000002223817165 capacity : 407.99047333103516
TRONROUT0000002002217122 capacity : 20.557867015798827
TRONROUT0000002223817891 capacity : 12.410733245787966
TRONROUT0000002223817898 capacity : 178.9309031006587
TRONROUT0000002223817900 capacity : 172.64206547409162
TRONROUT0000002223817907 capacity : 57.714447398904525
TRONROUT0000002223817908 capacity : 123.17222271662155
TRONROUT0000002223817911 capacity : 55.351005831010056
TRONROUT0000002223817912 capacity : 54.78158728698936
TRONROUT0000002223817920 capacity : 9.408506789439492
TRONROUT0000002223817922 capacity : 13.168523075876893
TRONROUT0000002002217105 capacity : 119.8015024936346
TRONROUT0000002002217106 capacity : 36.34497924720004
TRONROUT0000002002217119 capacity : 23.394016328347696
TRONROUT0000002002217120 capacity : 165.1735920737213
TRONROUT0000002002217121 capacity : 5.0968317361682764
TRONROUT0000002223818762 capacity : 193.02362549666873
TRONROUT0000002223818763 capacity : 80.51067306842278
TRONROUT0000002223818764 capacity : 38.29600873446178
TRONROUT0000000073484987 capacity : 69.81711646786452
TRONROUT0000002223819103 capacity : 17.118779928250984
TRONROUT0000002223819111 capacity : 248.08839785606455
TRONROUT0000002223818998 capacity : 57.58031074339689
TRONROUT0000002223819010 capacity : 233.49732332405284
TRONROUT0000002223820337 capacity : 57.731565674773314
TRONROUT0000002002218427 capacity : 40.635741901122785
TRONROUT0000002002218442 capacity : 137.9949302524222
TRONROUT0000002002218755 capacity : 67.35488104128908
TRONROUT0000002223820460 capacity : 37.96197528464335
TRONROUT0000002223820462 capacity : 31.892480711222664
TRONROUT0000002206397708 capacity : 69.32207572561173
TRONROUT0000002206399625 capacity : 1050.5664521990257
TRONROUT0000002206400262 capacity : 156.23818855844146
TRONROUT0000000073475893 capacity : 16.735590818247758
TRONROUT0000000073455960 capacity : 58.21683605244654
TRONROUT0000002206397642 capacity : 67.1147208770199
TRONROUT0000002206401658 capacity : 27.201890951734295
TRONROUT0000002223820399 capacity : 15.333911617428411
TRONROUT0000002223820973 capacity : 14.140491085641969
TRONROUT0000002223821009 capacity : 25.412595301468674
TRONROUT0000002223821015 capacity : 98.93156334812238
TRONROUT0000000073486705 capacity : 35.16656202353341
TRONROUT0000000073486740 capacity : 37.6874136920008
TRONROUT0000000073486610 capacity : 54.96958201820986
TRONROUT0000000073484994 capacity : 86.86728669399989
TRONROUT0000000073484995 capacity : 55.95212239096338
TRONROUT0000000073485004 capacity : 103.97981064803906
TRONROUT0000000073485032 capacity : 107.03278591477489
TRONROUT0000000073485033 capacity : 114.31120587240113
TRONROUT0000000073485036 capacity : 160.70025907413827
TRONROUT0000000073485043 capacity : 65.66868557514644
TRONROUT0000000073485048 capacity : 24.157909067476137
TRONROUT0000000073485051 capacity : 391.75913722648124
TRONROUT0000000073485057 capacity : 152.5192997687624
TRONROUT0000000073485058 capacity : 186.59685469844413
TRONROUT0000000073485072 capacity : 378.571598532188
TRONROUT0000000073485083 capacity : 83.57886662364304
TRONROUT0000000073485084 capacity : 78.46316416095189
TRONROUT0000000073485108 capacity : 85.17517243879989
TRONROUT0000000073485148 capacity : 222.1864934862123
TRONROUT0000000073485152 capacity : 54.441120695679544
TRONROUT0000000073485221 capacity : 87.8231981227569
TRONROUT0000000073466538 capacity : 9.83087761774577
TRONROUT0000000219139143 capacity : 15.25549612427499
TRONROUT0000000073487834 capacity : 167.82385311988634
TRONROUT0000000073466816 capacity : 15.36304048325411
TRONROUT0000000073486741 capacity : 41.39840049206632
TRONROUT0000000073486766 capacity : 44.87216941093862
TRONROUT0000000073486786 capacity : 102.37631931107406
TRONROUT0000000073486788 capacity : 57.36654784362004
TRONROUT0000000073514819 capacity : 170.6406751032538
TRONROUT0000000073515450 capacity : 86.74393615708324
TRONROUT0000000073521338 capacity : 4.000000000186264
TRONROUT0000000073547901 capacity : 16.786899653512243
TRONROUT0000000073484986 capacity : 71.80938001280674
TRONROUT0000000073485068 capacity : 186.04471695069506
TRONROUT0000000073494064 capacity : 125.64098670135924
TRONROUT0000002223933622 capacity : 47.649951266629714
TRONROUT0000002223933648 capacity : 36.78429654138353
TRONROUT0000000073487378 capacity : 59.10956388813658
TRONROUT0000000073487437 capacity : 154.26243872127768
TRONROUT0000000073493867 capacity : 650.0271704542092
TRONROUT0000000073486611 capacity : 470.06920027471335
TRONROUT0000000073486729 capacity : 188.8040967712151
TRONROUT0000000073486742 capacity : 187.40302056986167
TRONROUT0000000073486608 capacity : 470.84489692924546
TRONROUT0000000073486744 capacity : 177.80421001032516
TRONROUT0000000073486609 capacity : 69.68153725076745
TRONROUT0000000073487412 capacity : 604.2571553658656
TRONROUT0000000073487383 capacity : 78.64686351993069
TRONROUT0000000073487193 capacity : 204.6191433475398
TRONROUT0000000073487382 capacity : 77.17089305953128
TRONROUT0000000073487384 capacity : 531.3405225656347
TRONROUT0000000073487417 capacity : 78.43709083051189
TRONROUT0000000073487385 capacity : 624.9876172440273
TRONROUT0000000073487376 capacity : 82.13581460394425
TRONROUT0000000073487415 capacity : 122.28377291899433
TRONROUT0000000073465057 capacity : 45.56820773883241
TRONROUT0000000073464964 capacity : 108.59728433753672
TRONROUT0000000073465063 capacity : 37.94557285598826
TRONROUT0000000073465052 capacity : 270.077368072971
TRONROUT0000000073464996 capacity : 156.94180656500515
TRONROUT0000000073465002 capacity : 579.132362668645
TRONROUT0000000073465000 capacity : 618.4506368558477
TRONROUT0000000073513993 capacity : 35.155494037045464
TRONROUT0000000073514008 capacity : 118.09104794503956
TRONROUT0000000073514013 capacity : 36.81413672057865
TRONROUT0000000073514051 capacity : 64.4102476312362
TRONROUT0000000073514185 capacity : 114.36832974513908
TRONROUT0000000073514206 capacity : 212.6438366120697
TRONROUT0000000073514210 capacity : 41.49950448658456
TRONROUT0000000073514228 capacity : 253.11497473191673
TRONROUT0000000073514234 capacity : 121.28792190478377
TRONROUT0000000073514241 capacity : 428.38817277567824
TRONROUT0000000073514242 capacity : 135.92066593307578
TRONROUT0000000073514256 capacity : 583.2385741269354
TRONROUT0000000073514258 capacity : 43.42418746485822
TRONROUT0000000073514265 capacity : 41.92535584935003
TRONROUT0000000073514272 capacity : 24.15884931094438
TRONROUT0000000073514275 capacity : 655.2554292492155
TRONROUT0000000073514281 capacity : 68.9791272788288
TRONROUT0000000073514285 capacity : 240.8934570936608
TRONROUT0000000073514295 capacity : 14.00714103679216
TRONROUT0000000073514776 capacity : 114.04670440816916
TRONROUT0000000073514791 capacity : 9.840731681442774
TRONROUT0000000073514803 capacity : 88.9372812717167
TRONROUT0000000073514821 capacity : 151.8011857653481
TRONROUT0000000073514823 capacity : 172.98375646142256
TRONROUT0000000073514860 capacity : 64.202492163535
TRONROUT0000000073514910 capacity : 51.97664163011428
TRONROUT0000000073514917 capacity : 105.41195378199576
TRONROUT0000000073514950 capacity : 20.30960363905155
TRONROUT0000000073514960 capacity : 18.483506160858422
TRONROUT0000000073517041 capacity : 27.43919189926855
TRONROUT0000000073517042 capacity : 112.89092080528681
TRONROUT0000000073517043 capacity : 120.96846696421576
TRONROUT0000000073517045 capacity : 216.9689468712554
TRONROUT0000000073517046 capacity : 42.42859125802098
TRONROUT0000000073517070 capacity : 98.5860030642259
TRONROUT0000000073517098 capacity : 454.0344840291118
TRONROUT0000000073517099 capacity : 67.92142519128147
TRONROUT0000000073517100 capacity : 629.4580756743721
TRONROUT0000000073517104 capacity : 21.70391669758613
TRONROUT0000000073517185 capacity : 271.11828409095506
